[00:00:00] TEACHER    I don't know what to do.
[01:05:50] STUDENT_1  Ma'am, this is my book.
[01:05:51] TEACHER    Okay. This is your book.
[01:05:52] STUDENT_1  Ma'am, this is my book.
[01:05:53] TEACHER    Okay. This is your book.
[01:05:54] STUDENT_1  Ma'am, this is my book.
[01:05:55] TEACHER    Okay. This is your book.
[01:05:56] STUDENT_1  Ma'am, this is my book.
[01:05:57] TEACHER    Okay. This is your book.
[01:05:58] STUDENT_1  Ma'am, this is my book.
[01:05:59] TEACHER    Okay. This is your book.
[01:06:00] STUDENT_1  Ma'am, this is my book.
[01:06:01] TEACHER    Okay. This is your book.
[01:06:02] STUDENT_1  Ma'am, this is my book.
[01:06:03] TEACHER    Okay. This is your book.
[01:06:04] STUDENT_1  Ma'am, this is my book.
[01:06:05] TEACHER    Okay. This is your book.
[01:06:06] STUDENT_1  Ma'am, this is my book.
[01:06:07] TEACHER    Okay. This is your book.
[01:06:08] STUDENT_1  Ma'am, this is my book.
[01:06:09] TEACHER    Okay. This is your book.
[01:06:10] STUDENT_1  Ma'am, this is my book.
[01:06:11] TEACHER    Okay. This is your book.
[01:06:12] STUDENT_1  Ma'am, this is my book.
[01:06:13] TEACHER    Okay. This is your book.
[01:06:14] STUDENT_1  Ma'am, this is my book.
[01:06:15] TEACHER    Okay. This is your book.
[01:06:16] STUDENT_1  Ma'am, this is my book.
[01:06:17] TEACHER    Okay. This is your book.
[01:06:18] STUDENT_1  Ma'am, this is my book.
[01:06:19] TEACHER    Okay. This is your book.
[01:06:20] STUDENT_1  Ma'am, this is my book.
[01:06:21] TEACHER    Okay. This is your book.
[01:06:22] STUDENT_1  Ma'am, this is my book.
[01:06:23] TEACHER    Okay. This is your book.
[01:06:24] STUDENT_1  Ma'am, this is my book.
[01:06:25] TEACHER    Okay. This is your book.
[01:06:26] STUDENT_1  Ma'am, this is my book.
[01:06:27] TEACHER    Okay. This is your book.
[01:06:28] STUDENT_1  Ma'am, this is my book.
[01:06:29] TEACHER    Okay. This is your book.
[01:06:30] STUDENT_1  Ma'am, this is my book.
[01:06:31] TEACHER    Okay. This is your book.
[01:06:32] STUDENT_1  Ma'am, this is my book.
[01:06:33] TEACHER    Okay. This is your book.
[01:06:34] STUDENT_1  Ma'am, this is my book.
[01:06:35] TEACHER    Okay. This is your book.
[01:06:36] STUDENT_1  Ma'am, this is my book.
[01:06:37] TEACHER    Okay. This is your book.
[01:06:38] STUDENT_1  Ma'am, this is my book.
[01:06:39] TEACHER    Okay. This is your book.
[01:06:40] STUDENT_1  Ma'am, this is my book.
[01:06:41] TEACHER    Okay. This is your book.
[01:06:42] STUDENT_1  Ma'am, this is my book.
[01:06:43] TEACHER    Okay. This is your book.
[01:06:44] STUDENT_1  Ma'am, this is my book.
[01:06:45] TEACHER    Okay. This is your book.
[01:06:46] STUDENT_1  Ma'am, this is my book.
[01:06:47] TEACHER    Okay. This is your book.
[01:06:48] STUDENT_1  Ma'am, this is my book.
[01:06:49] TEACHER    Okay. This is your book.
[01:06:50] STUDENT_1  Ma'am, this is my book.
[01:06:51] TEACHER    Okay. This is your book.
[01:06:52] STUDENT_1  Ma'am, this is my book.
[01:06:53] TEACHER    Okay. This is your book.
[01:06:54] STUDENT_1  Ma'am, this is my book.
[01:06:55] TEACHER    Okay. This is your book.
[01:06:56] STUDENT_1  Ma'am, this is my book.
[01:06:57] TEACHER    Okay. This is your book.
[01:06:58] STUDENT_1  Ma'am, this is my book.
[01:06:59] TEACHER    Okay. This is your book.
[01:07:00] STUDENT_1  Ma'am, this is my book.
[01:07:01] TEACHER    Okay. This is your book.
[01:07:02] STUDENT_1  Ma'am, this is my book.
[01:07:03] TEACHER    Okay. This is your book.
[01:07:04] STUDENT_1  Ma'am, this is my book.
[01:07:05] TEACHER    Okay. This is your book.
[01:07:06] STUDENT_1  Ma'am, this is my book.
[01:07:07] TEACHER    Okay. This is your book.
[01:07:08] STUDENT_1  Ma'am, this is my book.
[01:07:09] TEACHER    Okay. This is your book.
[01:07:10] STUDENT_1  Ma'am, this is my book.
[01:07:11] TEACHER    Okay. This is your book.
[01:07:12] STUDENT_1  Ma'am, this is my book.
[01:07:13] TEACHER    Okay. This is your book.
[01:07:14] STUDENT_1  Ma'am, this is my book.
[01:07:15] TEACHER    Okay. This is your book.
[01:07:16] STUDENT_1  Ma'am, this is my book.
[01:07:17] TEACHER    Okay. This is your book.
[01:07:18] STUDENT_1  Ma'am, this is my book.
[01:07:19] TEACHER    Okay. This is your book.
[01:07:20] STUDENT_1  Ma'am, this is my book.
[01:07:21] TEACHER    Okay. This is your book.
[01:07:22] STUDENT_1  Ma'am, this is my book.
[01:07:23] TEACHER    Okay. This is your book.
[01:07:24] STUDENT_1  Ma'am, this is my book.
[01:07:25] TEACHER    Okay. This is your book.
[01:07:26] STUDENT_1  Ma'am, this is my book.
[01:07:27] TEACHER    Okay. This is your book.
[01:07:28] STUDENT_1  Ma'am, this is my book.
[01:07:29] TEACHER    Okay. This is your book.
[01:07:30] STUDENT_1  Ma'am, this is my book.
[01:07:31] TEACHER    Okay. This is your book.
[01:07:32] STUDENT_1  Ma'am, this is my book.
[01:07:33] TEACHER    Okay. This is your book.
[01:07:34] STUDENT_1  Ma'am, this is my book.
[01:07:35] TEACHER    Okay. This is your book.
[01:07:36] STUDENT_1  Ma'am, this is my book.
[01:07:37] TEACHER    Okay. This is your book.
[01:07:38] STUDENT_1  Ma'am, this is my book.
[01:07:39] TEACHER    Okay. This is your book.
[01:07:40] STUDENT_1  Ma'am, this is my book.
[01:07:41] TEACHER    Okay. This is your book.
[01:07:42] STUDENT_1  Ma'am, this is my book.
[01:07:43] TEACHER    Okay. This is your book.
[01:07:44] STUDENT_1  Ma'am, this is my book.
[01:07:45] TEACHER    Okay. This is your book.
[01:07:46] STUDENT_1  Ma'am, this is my book.
[01:07:47] TEACHER    Okay. This is your book.
[01:07:48] STUDENT_1  Ma'am, this is my book.
[01:07:49] TEACHER    Okay. This is your book.
[01:07:50] STUDENT_1  Ma'am, this is my book.
[01:07:51] TEACHER    Okay. This is your book.
[01:07:52] STUDENT_1  Ma'am, this is my book.
[01:07:53] TEACHER    Okay. This is your book.
[01:07:54] STUDENT_1  Ma'am, this is my book.
[01:07:55] TEACHER    Okay. This is your book.
[01:07:56] STUDENT_1  Ma'am, this is my book.
[01:07:57] TEACHER    Okay. This is your book.
[01:07:58] STUDENT_1  Ma'am, this is my book.
[01:07:59] TEACHER    Okay. This is your book.
[01:08:00] STUDENT_1  Ma'am, this is my book.
[01:08:01] TEACHER    Okay. This is your book.
[01:08:02] STUDENT_1  Ma'am, this is my book.
[01:08:03] TEACHER    Okay. This is your book.
[01:08:04] STUDENT_1  Ma'am, this is my book.
[01:08:05] TEACHER    Okay. This is your book.
[01:08:06] STUDENT_1  Ma'am, this is my book.
[01:08:07] TEACHER    Okay. This is your book.
[01:08:08] STUDENT_1  Ma'am, this is my book.
[01:08:09] TEACHER    Okay. This is your book.
[01:08:10] STUDENT_1  Ma'am, this is my book.
[01:08:11] TEACHER    Okay. This is your book.
[01:08:12] STUDENT_1  Ma'am, this is my book.
[01:08:13] TEACHER    Okay. This is your book.
[01:08:14] STUDENT_1  Ma'am, this is my book.
[01:08:15] TEACHER    Okay. This is your book.
[01:08:16] STUDENT_1  Ma'am, this is my book.
[01:08:17] TEACHER    Okay. This is your book.
[01:08:18] STUDENT_1  Ma'am, this is my book.
[01:08:19] TEACHER    Okay. This is your book.
[01:08:20] STUDENT_1  Ma'am, this is my book.
[01:08:21] TEACHER    Okay. This is your book.
[01:08:22] STUDENT_1  Ma'am, this is my book.
[01:08:23] TEACHER    Okay. This is your book.
[01:08:24] STUDENT_1  Ma'am, this is my book.
[01:08:25] TEACHER    Okay. This is your book.
[01:08:26] STUDENT_1  Ma'am, this is my book.
[01:08:27] TEACHER    Okay. This is your book.
[01:08:28] STUDENT_1  Ma'am, this is my book.
[01:08:29] TEACHER    Okay. This is your book.
[01:08:30] STUDENT_1  Ma'am, this is my book.
[01:08:31] TEACHER    Okay. This is your book.
[01:08:32] STUDENT_1  Ma'am, this is my book.
[01:08:33] TEACHER    Okay. This is your book.
[01:08:34] STUDENT_1  Ma'am, this is my book.
[01:08:35] TEACHER    Okay. This is your book.
[01:08:36] STUDENT_1  Ma'am, this is my book.
[01:08:37] TEACHER    Okay. This is your book.
[01:08:38] STUDENT_1  Ma'am, this is my book.
[01:08:39] TEACHER    Okay. This is your book.
[01:08:40] STUDENT_1  Ma'am, this is my book.
[01:08:41] TEACHER    Okay. This is your book.
[01:08:42] STUDENT_1  Ma'am, this is my book.
[01:08:43] TEACHER    Okay. This is your book.
[01:08:44] STUDENT_1  Ma'am, this is my book.
[01:08:45] TEACHER    Okay. This is your book.
[01:08:46] STUDENT_1  Ma'am, this is my book.
[01:08:47] TEACHER    Okay. This is your book.
[01:08:48] STUDENT_1  Ma'am, this is my book.
[01:08:49] TEACHER    Okay. This is your book.
[01:08:50] STUDENT_1  Ma'am, this is my book.
[01:08:51] TEACHER    Okay. This is your book.
[01:08:52] STUDENT_1  Ma'am, this is my book.
[01:08:53] TEACHER    Okay. This is your book.
[01:08:54] STUDENT_1  Ma'am, this is my book.
[01:08:55] TEACHER    Okay. This is your book.
[01:08:56] STUDENT_1  Ma'am, this is my book.
[01:08:57] TEACHER    Okay. This is your book.
[01:08:58] STUDENT_1  Ma'am, this is my book.
[01:08:59] TEACHER    Okay. This is your book.
[01:09:00] STUDENT_1  Ma'am, this is my book.
[01:09:01] TEACHER    Okay. This is your book.
[01:09:02] STUDENT_1  Ma'am, this is my book.
[01:09:03] TEACHER    Okay. This is your book.
[01:09:04] STUDENT_1  Ma'am, this is my book.
[01:09:05] TEACHER    Okay. This is your book.
[01:09:06] STUDENT_1  Ma'am, this is my book.
[01:09:07] TEACHER    Okay. This is your book.
[01:09:08] STUDENT_1  Ma'am, this is my book.
[01:09:09] TEACHER    Okay. This is your book.
[01:09:10] STUDENT_1  Ma'am, this is my book.
[01:09:11] TEACHER    Okay. This is your book.
[01:09:12] STUDENT_1  Ma'am, this is my book.
[01:09:13] TEACHER    Okay. This is your book.
[01:09:14] STUDENT_1  Ma'am, this is my book.
[01:09:15] TEACHER    Okay. This is your book.
[01:09:16] STUDENT_1  Ma'am, this is my book.
[01:09:17] TEACHER    Okay. This is your book.
[01:09:18] STUDENT_1  Ma'am, this is my book.
[01:09:19] TEACHER    Okay. This is your book.
[01:09:20] STUDENT_1  Ma'am, this is my book.
[01:09:21] TEACHER    Okay. This is your book.
[01:09:22] STUDENT_1  Ma'am, this is my book.
[01:09:23] TEACHER    Okay. This is your book.
[01:09:24] STUDENT_1  Ma'am, this is my book.
[01:09:25] TEACHER    Okay. This is your book.
[01:09:26] STUDENT_1  Ma'am, this is my book.
[01:09:27] TEACHER    Okay. This is your book.
[01:09:28] STUDENT_1  Ma'am, this is my book.
[01:09:29] TEACHER    Okay. This is your book.
[01:09:30] STUDENT_1  Ma'am, this is my book.
[01:09:31] TEACHER    Okay. This is your book.
[01:09:32] STUDENT_1  Ma'am, this is my book.
[01:09:33] TEACHER    Okay. This is your book.
[01:09:34] STUDENT_1  Ma'am, this is my book.
[01:09:35] TEACHER    Okay. This is your book.
[01:09:36] STUDENT_1  Ma'am, this is my book.
[01:09:37] TEACHER    Okay. This is your book.
[01:09:38] STUDENT_1  Ma'am, this is my book.
[01:09:39] TEACHER    Okay. This is your book.
[01:09:40] STUDENT_1  Ma'am, this is my book.
[01:09:41] TEACHER    Okay. This is your book.
[01:09:42] STUDENT_1  Ma'am, this is my book.
[01:09:43] TEACHER    Okay. This is your book.
[01:09:44] STUDENT_1  Ma'am, this is my book.
[01:09:45] TEACHER    Okay. This is your book.
[01:09:46] STUDENT_1  Ma'am, this is my book.
[01:09:47] TEACHER    Okay. This is your book.
[01:09:48] STUDENT_1  Ma'am, this is my book.
[01:09:49] TEACHER    Okay. This is your book.
[01:09:50] STUDENT_1  Ma'am, this is my book.
[01:09:51] TEACHER    Okay. This is your book.
[01:09:52] STUDENT_1  Ma'am, this is my book.
[01:09:53] TEACHER    Okay. This is your book.
[01:09:54] STUDENT_1  Ma'am, this is my book.
[01:09:55] TEACHER    Okay. This is your book.
[01:09:56] STUDENT_1  Ma'am, this is my book.
[01:09:57] TEACHER    Okay. This is your book.
[01:09:58] STUDENT_1  Ma'am, this is my book.
[01:09:59] TEACHER    Okay. This is your book.
[01:10:00] STUDENT_1  Ma'am, this is my book.
[01:10:01] TEACHER    Okay. This is your book.
[01:10:02] STUDENT_1  Ma'am, this is my book.
[01:10:03] TEACHER    Okay. This is your book.
[01:10:04] STUDENT_1  Ma'am, this is my book.
[01:10:05] TEACHER    Okay. This is your book.
[01:10:06] STUDENT_1  Ma'am, this is my book.
[01:10:07] TEACHER    Okay. This is your book.
[01:10:08] STUDENT_1  Ma'am, this is my book.
[01:10:09] TEACHER    Okay. This is your book.
[01:10:10] STUDENT_1  Ma'am, this is my book.
[01:10:11] TEACHER    Okay. This is your book.
[01:10:12] STUDENT_1  Ma'am, this is my book.
[01:10:13] TEACHER    Okay. This is your book.
[01:10:14] STUDENT_1  Ma'am, this is my book.
[01:10:15] TEACHER    Okay. This is your book.
[01:10:16] STUDENT_1  Ma'am, this is my book.
[01:10:17] TEACHER    Okay. This is your book.
[01:10:18] STUDENT_1  Ma'am, this is my book.
[01:10:19] TEACHER    Okay. This is your book.
[01:10:20] STUDENT_1  Ma'am, this is my book.
[01:10:21] TEACHER    Okay. This is your book.
[01:10:22] STUDENT_1  Ma'am, this is my book.
[01:10:23] TEACHER    Okay. This is your book.
[01:10:24] STUDENT_1  Ma'am, this is my book.
[01:10:25] TEACHER    Okay. This is your book.
[01:10:26] STUDENT_1  Ma'am, this is my book.
[01:10:27] TEACHER    Okay. This is your book.
[01:10:28] STUDENT_1  Ma'am, this is my book.
[01:10:29] TEACHER    Okay. This is your book.
[01:10:30] STUDENT_1  Ma'am, this is my book.
[01:10:31] TEACHER    Okay. This is your book.
[01:10:32] STUDENT_1  Ma'am, this is my book.
[01:10:33] TEACHER    Okay. This is your book.
[01:10:34] STUDENT_1  Ma'am, this is my book.
[01:10:35] TEACHER    Okay. This is your book.
[01:10:36] STUDENT_1  Ma'am, this is my book.
[01:10:37] TEACHER    Okay. This is your book.
[01:10:38] STUDENT_1  Ma'am, this is my book.
[01:10:39] TEACHER    Okay. This is your book.
[01:10:40] STUDENT_1  Ma'am, this is my book.
[01:10:41] TEACHER    Okay. This is your book.
[01:10:42] STUDENT_1  Ma'am, this is my book.
[01:10:43] TEACHER    Okay. This is your book.
[01:10:44] STUDENT_1  Ma'am, this is my book.
[01:10:45] TEACHER    Okay. This is your book.
[01:10:46] STUDENT_1  Ma'am, this is my book.
[01:10:47] TEACHER    Okay. This is your book.
[01:10:48] STUDENT_1  Ma'am, this is my book.
[01:10:49] TEACHER    Okay. This is your book.
[01:10:50] STUDENT_1  Ma'am, this is my book.
[01:10:51] TEACHER    Okay. This is your book.
[01:10:52] STUDENT_1  Ma'am, this is my book.
[01:10:53] TEACHER    Okay. This is your book.
[01:10:54] STUDENT_1  Ma'am, this is my book.
[01:10:55] TEACHER    Okay. This is your book.
[01:10:56] STUDENT_1  Ma'am, this is my book.
[01:10:57] TEACHER    Okay. This is your book.
[01:10:58] STUDENT_1  Ma'am, this is my book.
[01:10:59] TEACHER    Okay. This is your book.
[01:11:00] STUDENT_1  Ma'am, this is my book.
[01:11:01] TEACHER    Okay. This is your book.
[01:11:02] STUDENT_1  Ma'am, this is my book.
[01:11:03] TEACHER    Okay. This is your book.
[01:11:04] STUDENT_1  Ma'am, this is my book.
[01:11:05] TEACHER    Okay. This is your book.
[01:11:06] STUDENT_1  Ma'am, this is my book.
[01:11:07] TEACHER    Okay. This is your book.
[01:11:08] STUDENT_1  Ma'am, this is my book.
[01:11:09] TEACHER    Okay. This is your book.
[01:11:10] STUDENT_1  Ma'am, this is my book.
[01:11:11] TEACHER    Okay. This is your book.
[01:11:12] STUDENT_1  Ma'am, this is my book.
[01:11:13] TEACHER    Okay. This is your book.
[01:11:14] STUDENT_1  Ma'am, this is my book.
[01:11:15] TEACHER    Okay. This is your book.
[01:11:16] STUDENT_1  Ma'am, this is my book.
[01:11:17] TEACHER    Okay. This is your book.
[01:11:18] STUDENT_1  Ma'am, this is my book.
[01:11:19] TEACHER    Okay. This is your book.
[01:11:20] STUDENT_1  Ma'am, this is my book.
[01:11:21] TEACHER    Okay. This is your book.
[01:11:22] STUDENT_1  Ma'am, this is my book.
[01:11:23] TEACHER    Okay. This is your book.
[01:11:24] STUDENT_1  Ma'am, this is my book.
[01:11:25] TEACHER    Okay. This is your book.
[01:11:26] STUDENT_1  Ma'am, this is my book.
[01:11:27] TEACHER    Okay. This is your book.
[01:11:28] STUDENT_1  Ma'am, this is my book.
[01:11:29] TEACHER    Okay. This is your book.
[01:11:30] STUDENT_1  Ma'am, this is my book.
[01:11:31] TEACHER    Okay. This is your book.
[01:11:32] STUDENT_1  Ma'am, this is my book.
[01:11:33] TEACHER    Okay. This is your book.
[01:11:34] STUDENT_1  Ma'am, this is my book.
[01:11:35] TEACHER    Okay. This is your book.
[01:11:36] STUDENT_1  Ma'am, this is my book.
[01:11:37] TEACHER    Okay. This is your book.
[01:11:38] STUDENT_1  Ma'am, this is my book.
[01:11:39] TEACHER    Okay. This is your book.
[01:11:40] STUDENT_1  Ma'am, this is my book.
[01:11:41] TEACHER    Okay. This is your book.
[01:11:42] STUDENT_1  Ma'am, this is my book.
[01:11:43] TEACHER    Okay. This is your book.
[01:11:44] STUDENT_1  Ma'am, this is my book.
[01:11:45] TEACHER    Okay. This is your book.
[01:11:46] STUDENT_1  Ma'am, this is my book.
[01:11:47] TEACHER    Okay. This is your book.
[01:11:48] STUDENT_1  Ma'am, this is my book.
[01:11:49] TEACHER    Okay. This is your book.
[01:11:50] STUDENT_1  Ma'am, this is my book.
[01:11:51] TEACHER    Okay. This is your book.
[01:11:52] STUDENT_1  Ma'am, this is my book.
[01:11:53] TEACHER    Okay. This is your book.
[01:11:54] STUDENT_1  Ma'am, this is my book.
[01:11:55] TEACHER    Okay. This is your book.
[01:11:56] STUDENT_1  Ma'am, this is my book.
[01:11:57] TEACHER    Okay. This is your book.
[01:11:58] STUDENT_1  Ma'am, this is my book.
[01:11:59] TEACHER    Okay. This is your book.
[01:12:00] STUDENT_1  Ma'am, this is my book.
[01:12:01] TEACHER    Okay. This is your book.
[01:12:02] STUDENT_1  Ma'am, this is my book.
[01:12:03] TEACHER    Okay. This is your book.
[01:12:04] STUDENT_1  Ma'am, this is my book.
[01:12:05] TEACHER    Okay. This is your book.
[01:12:06] STUDENT_1  Ma'am, this is my book.
[01:12:07] TEACHER    Okay. This is your book.
[01:12:08] STUDENT_1  Ma'am, this is my book.
[01:12:09] TEACHER    Okay. This is your book.
[01:12:10] STUDENT_1  Ma'am, this is my book.
[01:12:11] TEACHER    Okay. This is your book.
[01:12:12] STUDENT_1  Ma'am, this is my book.
[01:12:13] TEACHER    Okay. This is your book.
[01:12:14] STUDENT_1  Ma'am, this is my book.
[01:12:15] TEACHER    Okay. This is your book.
[01:12:16] STUDENT_1  Ma'am, this is my book.
[01:12:17] TEACHER    Okay. This is your book.
[01:12:18] STUDENT_1  Ma'am, this is my book.
[01:12:19] TEACHER    Okay. This is your book.
[01:12:20] STUDENT_1  Ma'am, this is my book.
[01:12:21] TEACHER    Okay. This is your book.
[01:12:22] STUDENT_1  Ma'am, this is my book.
[01:12:23] TEACHER    Okay. This is your book.
[01:12:24] STUDENT_1  Ma'am, this is my book.
[01:12:25] TEACHER    Okay. This is your book.
[01:12:26] STUDENT_1  Ma'am, this is my book.
[01:12:27] TEACHER    Okay. This is your book.
[01:12:28] STUDENT_1  Ma'am, this is my book.
[01:12:29] TEACHER    Okay. This is your book.
[01:12:30] STUDENT_1  Ma'am, this is my book.
[01:12:31] TEACHER    Okay. This is your book.
[01:12:32] STUDENT_1  Ma'am, this is my book.
[01:12:33] TEACHER    Okay. This is your book.
[01:12:34] STUDENT_1  Ma'am, this is my book.
[01:12:35] TEACHER    Okay. This is your book.
[01:12:36] STUDENT_1  Ma'am, this is my book.
[01:12:37] TEACHER    Okay. This is your book.
[01:12:38] STUDENT_1  Ma'am, this is my book.
[01:12:39] TEACHER    Okay. This is your book.
[01:12:40] STUDENT_1  Ma'am, this is my book.
[01:12:41] TEACHER    Okay. This is your book.
[01:12:42] STUDENT_1  Ma'am, this is my book.
[01:12:43] TEACHER    Okay. This is your book.
[01:12:44] STUDENT_1  Ma'am, this is my book.
[01:12:45] TEACHER    Okay. This is your book.
[01:12:46] STUDENT_1  Ma'am, this is my book.
[01:12:47] TEACHER    Okay. This is your book.
[01:12:48] STUDENT_1  Ma'am, this is my book.
[01:12:49] TEACHER    Okay. This is your book.
[01:12:50] STUDENT_1  Ma'am, this is my book.
[01:12:51] TEACHER    Okay. This is your book.
[01:12:52] STUDENT_1  Ma'am, this is my book.
[01:12:53] TEACHER    Okay. This is your book.
[01:12:54] STUDENT_1  Ma'am, this is my book.
[01:12:55] TEACHER    Okay. This is your book.
[01:12:56] STUDENT_1  Ma'am, this is my book.
[01:12:57] TEACHER    Okay. This is your book.
[01:12:58] STUDENT_1  Ma'am, this is my book.
[01:12:59] TEACHER    Okay. This is your book.
[01:13:00] STUDENT_1  Ma'am, this is my book.
[01:13:01] TEACHER    Okay. This is your book.
[01:13:02] STUDENT_1  Ma'am, this is my book.
[01:13:03] TEACHER    Okay. This is your book.
[01:13:04] STUDENT_1  Ma'am, this is my book.
[01:13:05] TEACHER    Okay. This is your book.
[01:13:06] STUDENT_1  Ma'am, this is my book.
[01:13:07] TEACHER    Okay. This is your book.
[01:13:08] STUDENT_1  Ma'am, this is my book.
[01:13:09] TEACHER    Okay. This is your book.
[01:13:10] STUDENT_1  Ma'am, this is my book.
[01:13:11] TEACHER    Okay. This is your book.
[01:13:12] STUDENT_1  Ma'am, this is my book.
[01:13:13] TEACHER    Okay. This is your book.
[01:13:14] STUDENT_1  Ma'am, this is my book.
[01:13:15] TEACHER    Okay. This is your book.
[01:13:16] STUDENT_1  Ma'am, this is my book.
[01:13:17] TEACHER    Okay. This is your book.
[01:13:18] STUDENT_1  Ma'am, this is my book.
[01:13:19] TEACHER    Okay. This is your book.
[01:13:20] STUDENT_1  Ma'am, this is my book.
[01:13:21] TEACHER    Okay. This is your book.
[01:13:22] STUDENT_1  Ma'am, this is my book.
[01:13:23] TEACHER    Okay. This is your book.
[01:13:24] STUDENT_1  Ma'am, this is my book.
[01:13:25] TEACHER    Okay. This is your book.
[01:13:26] STUDENT_1  Ma'am, this is my book.
[01:13:27] TEACHER    Okay. This is your book.
[01:13:28] STUDENT_1  Ma'am, this is my book.
[01:13:29] TEACHER    Okay. This is your book.
[01:13:30] STUDENT_1  Ma'am, this is my book.
[01:13:31] TEACHER    Okay. This is your book.
[01:13:32] STUDENT_1  Ma'am, this is my book.
[01:13:33] TEACHER    Okay. This is your book.
[01:13:34] STUDENT_1  Ma'am, this is my book.
[01:13:35] TEACHER    Okay. This is your book.
[01:13:36] STUDENT_1  Ma'am, this is my book.
[01:13:37] TEACHER    Okay. This is your book.
[01:13:38] STUDENT_1  Ma'am, this is my book.
[01:13:39] TEACHER    Okay. This is your book.
[01:13:40] STUDENT_1  Ma'am, this is my book.
[01:13:41] TEACHER    Okay. This is your book.
[01:13:42] STUDENT_1  Ma'am, this is my book.
[01:13:43] TEACHER    Okay. This is your book.
[01:13:44] STUDENT_1  Ma'am, this is my book.
[01:13:45] TEACHER    Okay. This is your book.
[01:13:46] STUDENT_1  Ma'am, this is my book.
[01:13:47] TEACHER    Okay. This is your book.
[01:13:48] STUDENT_1  Ma'am, this is my book.
[01:13:49] TEACHER    Okay. This is your book.
[01:13:50] STUDENT_1  Ma'am, this is my book.
[01:13:51] TEACHER    Okay. This is your book.
[01:13:52] STUDENT_1  Ma'am, this is my book.
[01:13:53] TEACHER    Okay. This is your book.
[01:13:54] STUDENT_1  Ma'am, this is my book.
[01:13:55] TEACHER    Okay. This is your book.
[01:13:56] STUDENT_1  Ma'am, this is my book.
[01:13:57] TEACHER    Okay. This is your book.
[01:13:58] STUDENT_1  Ma'am, this is my book.
[01:13:59] TEACHER    Okay. This is your book.
[01:14:00] STUDENT_1  Ma'am, this is my book.
[01:14:01] TEACHER    Okay. This is your book.
[01:14:02] STUDENT_1  Ma'am, this is my book.
[01:14:03] TEACHER    Okay. This is your book.
[01:14:04] STUDENT_1  Ma'am, this is my book.
[01:14:05] TEACHER    Okay. This is your book.
[01:14:06] STUDENT_1  Ma'am, this is my book.
[01:14:07] TEACHER    Okay. This is your book.
[01:14:08] STUDENT_1  Ma'am, this is my book.
[01:14:09] TEACHER    Okay. This is your book.
[01:14:10] STUDENT_1  Ma'am, this is my book.
[01:14:11] TEACHER    Okay. This is your book.
[01:14:12] STUDENT_1  Ma'am, this is my book.
[01:14:13] TEACHER    Okay. This is your book.
[01:14:14] STUDENT_1  Ma'am, this is my book.
[01:14:15] TEACHER    Okay. This is your book.
[01:14:16] STUDENT_1  Ma'am, this is my book.
[01:14:17] TEACHER    Okay. This is your book.
[01:14:18] STUDENT_1  Ma'am, this is my book.
[01:14:19] TEACHER    Okay. This is your book.
[01:14:20] STUDENT_1  Ma'am, this is my book.
[01:14:21] TEACHER    Okay. This is your book.
[01:14:22] STUDENT_1  Ma'am, this is my book.
[01:14:23] TEACHER    Okay. This is your book.
[01:14:24] STUDENT_1  Ma'am, this is my book.
[01:14:25] TEACHER    Okay. This is your book.
[01:14:26] STUDENT_1  Ma'am, this is my book.
[01:14:27] TEACHER    Okay. This is your book.
[01:14:28] STUDENT_1  Ma'am, this is my book.
[01:14:29] TEACHER    Okay. This is your book.
[01:14:30] STUDENT_1  Ma'am, this is my book.
[01:14:31] TEACHER    Okay. This is your book.
[01:14:32] STUDENT_1  Ma'am, this is my book.
[01:14:33] TEACHER    Okay. This is your book.
[01:14:34] STUDENT_1  Ma'am, this is my book.
[01:14:35] TEACHER    Okay. This is your book.
[01:14:36] STUDENT_1  Ma'am, this is my book.
[01:14:37] TEACHER    Okay. This is your book.
[01:14:38] STUDENT_1  Ma'am, this is my book.
[01:14:39] TEACHER    Okay. This is your book.
[01:14:40] STUDENT_1  Ma'am, this is my book.
[01:14:41] TEACHER    Okay. This is your book.
[01:14:42] STUDENT_1  Ma'am, this is my book.
[01:14:43] TEACHER    Okay. This is your book.
[01:14:44] STUDENT_1  Ma'am, this is my book.
[01:14:45] TEACHER    Okay. This is your book.
[01:14:46] STUDENT_1  Ma'am, this is my book.
[01:14:47] TEACHER    Okay. This is your book.
[01:14:48] STUDENT_1  Ma'am, this is my book.
[01:14:49] TEACHER    Okay. This is your book.
[01:14:50] STUDENT_1  Ma'am, this is my book.
[01:14:51] TEACHER    Okay. This is your book.
[01:14:52] STUDENT_1  Ma'am, this is my book.
[01:14:53] TEACHER    Okay. This is your book.
[01:14:54] STUDENT_1  Ma'am, this is my book.
[01:14:55] TEACHER    Okay. This is your book.
[01:14:56] STUDENT_1  Ma'am, this is my book.
[01:14:57] TEACHER    Okay. This is your book.
[01:14:58] STUDENT_1  Ma'am, this is my book.
[01:14:59] TEACHER    Okay. This is your book.
[01:15:00] STUDENT_1  Ma'am, this is my book.
[01:15:01] TEACHER    Okay. This is your book.
[01:15:02] STUDENT_1  Ma'am, this is my book.
[01:15:03] TEACHER    Okay. This is your book.
[01:15:04] STUDENT_1  Ma'am, this is my book.
[01:15:05] TEACHER    Okay. This is your book.
[01:15:06] STUDENT_1  Ma'am, this is my book.
[01:15:07] TEACHER    Okay. This is your book.
[01:15:08] STUDENT_1  Ma'am, this is my book.
